location,time,vehicle_count
Location_777,2025-04-15 07:00,81
Location_778,2025-04-15 07:00,81
Location_779,2025-04-15 07:00,122
Location_780,2025-04-15 07:00,283
Location_781,2025-04-15 07:00,92
Location_782,2025-04-15 07:00,122
Location_783,2025-04-15 07:00,217
Location_784,2025-04-15 07:00,92
Location_785,2025-04-15 07:00,163
Location_786,2025-04-15 07:00,269
Location_787,2025-04-15 07:00,69
Location_788,2025-04-15 07:00,99
Location_789,2025-04-15 07:00,90
Location_790,2025-04-15 07:00,84
Location_791,2025-04-15 07:00,160
Location_792,2025-04-15 07:00,255
Location_793,2025-04-15 07:00,235
Location_794,2025-04-15 07:00,256
Location_795,2025-04-15 07:00,116
Location_796,2025-04-15 07:00,211
Location_797,2025-04-15 07:00,91
Location_798,2025-04-15 07:00,221
Location_799,2025-04-15 07:00,102
Location_800,2025-04-15 07:00,53
Location_801,2025-04-15 07:00,293
Location_802,2025-04-15 07:00,281
Location_803,2025-04-15 07:00,211
Location_804,2025-04-15 07:00,272
Location_805,2025-04-15 07:00,63
Location_806,2025-04-15 07:00,227
Location_807,2025-04-15 07:00,168
Location_808,2025-04-15 07:00,228
Location_809,2025-04-15 07:00,141
Location_810,2025-04-15 07:00,155
Location_811,2025-04-15 07:00,64
Location_812,2025-04-15 07:00,89
Location_813,2025-04-15 07:00,257
Location_814,2025-04-15 07:00,150
Location_815,2025-04-15 07:00,154
Location_816,2025-04-15 07:00,271
Location_817,2025-04-15 07:00,168
Location_818,2025-04-15 07:00,277
Location_819,2025-04-15 07:00,267
Location_820,2025-04-15 07:00,177
Location_821,2025-04-15 07:00,238
Location_822,2025-04-15 07:00,297
Location_823,2025-04-15 07:00,244
Location_824,2025-04-15 07:00,98
Location_825,2025-04-15 07:00,136
Location_826,2025-04-15 07:00,76
Location_827,2025-04-15 07:00,107
Location_828,2025-04-15 07:00,66
Location_829,2025-04-15 07:00,228
Location_830,2025-04-15 07:00,282
Location_831,2025-04-15 07:00,298
Location_832,2025-04-15 07:00,176
Location_833,2025-04-15 07:00,294
Location_834,2025-04-15 07:00,255
Location_835,2025-04-15 07:00,88
Location_836,2025-04-15 07:00,283
Location_837,2025-04-15 07:00,172
Location_838,2025-04-15 07:00,164
Location_839,2025-04-15 07:00,185
Location_840,2025-04-15 07:00,188
Location_841,2025-04-15 07:00,170
Location_842,2025-04-15 07:00,225
Location_843,2025-04-15 07:00,62
Location_844,2025-04-15 07:00,270
Location_845,2025-04-15 07:00,109
Location_846,2025-04-15 07:00,210
Location_847,2025-04-15 07:00,256
Location_848,2025-04-15 07:00,105
Location_849,2025-04-15 07:00,103
Location_850,2025-04-15 07:00,113
Location_851,2025-04-15 07:00,54
Location_852,2025-04-15 07:00,266
Location_853,2025-04-15 07:00,239
Location_854,2025-04-15 07:00,154
Location_855,2025-04-15 07:00,52
Location_856,2025-04-15 07:00,51
Location_857,2025-04-15 07:00,265
Location_858,2025-04-15 07:00,233
Location_859,2025-04-15 07:00,241
Location_860,2025-04-15 07:00,117
Location_861,2025-04-15 07:00,257
Location_862,2025-04-15 07:00,62
Location_863,2025-04-15 07:00,119
Location_864,2025-04-15 07:00,206
Location_865,2025-04-15 07:00,173
Location_866,2025-04-15 07:00,282
Location_867,2025-04-15 07:00,199
Location_868,2025-04-15 07:00,138
Location_869,2025-04-15 07:00,219
Location_870,2025-04-15 07:00,73
Location_871,2025-04-15 07:00,245
Location_872,2025-04-15 07:00,151
Location_873,2025-04-15 07:00,266
Location_874,2025-04-15 07:00,277
Location_875,2025-04-15 07:00,169
Location_876,2025-04-15 07:00,142
Location_877,2025-04-15 07:00,124
Location_878,2025-04-15 07:00,128
Location_879,2025-04-15 07:00,177
Location_880,2025-04-15 07:00,250
Location_881,2025-04-15 07:00,250
Location_882,2025-04-15 07:00,257
Location_883,2025-04-15 07:00,87
Location_884,2025-04-15 07:00,142
Location_885,2025-04-15 07:00,186
Location_886,2025-04-15 07:00,232
Location_887,2025-04-15 07:00,234
Location_888,2025-04-15 07:00,77
Location_889,2025-04-15 07:00,176
Location_890,2025-04-15 07:00,290
Location_891,2025-04-15 07:00,108
Location_892,2025-04-15 07:00,115
Location_893,2025-04-15 07:00,143
Location_894,2025-04-15 07:00,238
Location_895,2025-04-15 07:00,293
Location_896,2025-04-15 07:00,207
Location_897,2025-04-15 07:00,283
Location_898,2025-04-15 07:00,126
Location_899,2025-04-15 07:00,68
Location_900,2025-04-15 07:00,133
Location_901,2025-04-15 07:00,183
Location_902,2025-04-15 07:00,207
Location_903,2025-04-15 07:00,186
Location_904,2025-04-15 07:00,177
Location_905,2025-04-15 07:00,83
Location_906,2025-04-15 07:00,295
Location_907,2025-04-15 07:00,77
Location_908,2025-04-15 07:00,233
Location_909,2025-04-15 07:00,208
Location_910,2025-04-15 07:00,91
Location_911,2025-04-15 07:00,241
Location_912,2025-04-15 07:00,61
Location_913,2025-04-15 07:00,108
Location_914,2025-04-15 07:00,124
Location_915,2025-04-15 07:00,205
Location_916,2025-04-15 07:00,75
Location_917,2025-04-15 07:00,237
Location_918,2025-04-15 07:00,169
Location_919,2025-04-15 07:00,213
Location_920,2025-04-15 07:00,230
Location_921,2025-04-15 07:00,66
Location_922,2025-04-15 07:00,260
Location_923,2025-04-15 07:00,276
Location_924,2025-04-15 07:00,154
Location_925,2025-04-15 07:00,244
Location_926,2025-04-15 07:00,158
Location_927,2025-04-15 07:00,244
Location_928,2025-04-15 07:00,203
Location_929,2025-04-15 07:00,216
Location_930,2025-04-15 07:00,57
Location_931,2025-04-15 07:00,217
Location_932,2025-04-15 07:00,66
Location_933,2025-04-15 07:00,247
Location_934,2025-04-15 07:00,147
Location_935,2025-04-15 07:00,93
Location_936,2025-04-15 07:00,177
Location_937,2025-04-15 07:00,55
Location_938,2025-04-15 07:00,247
Location_939,2025-04-15 07:00,72
Location_940,2025-04-15 07:00,193
Location_941,2025-04-15 07:00,87
Location_942,2025-04-15 07:00,296
Location_943,2025-04-15 07:00,198
Location_944,2025-04-15 07:00,190
Location_945,2025-04-15 07:00,134
Location_946,2025-04-15 07:00,95
Location_947,2025-04-15 07:00,66
Location_948,2025-04-15 07:00,283
Location_949,2025-04-15 07:00,157
Location_950,2025-04-15 07:00,68
Location_951,2025-04-15 07:00,92
Location_952,2025-04-15 07:00,114
Location_953,2025-04-15 07:00,203
Location_954,2025-04-15 07:00,175
Location_955,2025-04-15 07:00,289
Location_956,2025-04-15 07:00,117
Location_957,2025-04-15 07:00,235
Location_958,2025-04-15 07:00,248
Location_959,2025-04-15 07:00,97
Location_960,2025-04-15 07:00,292
Location_961,2025-04-15 07:00,122
Location_962,2025-04-15 07:00,106
Location_963,2025-04-15 07:00,203
Location_964,2025-04-15 07:00,207
Location_965,2025-04-15 07:00,197
Location_966,2025-04-15 07:00,238
Location_967,2025-04-15 07:00,165
Location_968,2025-04-15 07:00,51
Location_969,2025-04-15 07:00,167
Location_970,2025-04-15 07:00,104
Location_971,2025-04-15 07:00,264
Location_972,2025-04-15 07:00,119
Location_973,2025-04-15 07:00,275
Location_974,2025-04-15 07:00,144
Location_975,2025-04-15 07:00,87
Location_976,2025-04-15 07:00,187
Location_977,2025-04-15 07:00,212
Location_978,2025-04-15 07:00,185
Location_979,2025-04-15 07:00,283
Location_980,2025-04-15 07:00,55
Location_981,2025-04-15 07:00,51
Location_982,2025-04-15 07:00,193
Location_983,2025-04-15 07:00,282
Location_984,2025-04-15 07:00,94
Location_985,2025-04-15 07:00,170
Location_986,2025-04-15 07:00,103
Location_987,2025-04-15 07:00,201
Location_988,2025-04-15 07:00,149
Location_989,2025-04-15 07:00,159
Location_990,2025-04-15 07:00,167
Location_991,2025-04-15 07:00,142
Location_992,2025-04-15 07:00,249
Location_993,2025-04-15 07:00,146
Location_994,2025-04-15 07:00,138
Location_995,2025-04-15 07:00,191
Location_996,2025-04-15 07:00,145
Location_997,2025-04-15 07:00,163
Location_998,2025-04-15 07:00,106
Location_999,2025-04-15 07:00,172
Location_1000,2025-04-15 07:00,184
Location_1001,2025-04-15 07:00,200
Location_1002,2025-04-15 07:00,125
Location_1003,2025-04-15 07:00,262
Location_1004,2025-04-15 07:00,125
Location_1005,2025-04-15 07:00,59
Location_1006,2025-04-15 07:00,195
Location_1007,2025-04-15 07:00,299
Location_1008,2025-04-15 07:00,110
Location_1009,2025-04-15 07:00,93
Location_1010,2025-04-15 07:00,113
Location_1011,2025-04-15 07:00,143
Location_1012,2025-04-15 07:00,116
Location_1013,2025-04-15 07:00,223
Location_1014,2025-04-15 07:00,170
Location_1015,2025-04-15 07:00,291
Location_1016,2025-04-15 07:00,137
Location_1017,2025-04-15 07:00,98
Location_1018,2025-04-15 07:00,228
Location_1019,2025-04-15 07:00,139
Location_1020,2025-04-15 07:00,273
Location_1021,2025-04-15 07:00,282
Location_1022,2025-04-15 07:00,210
Location_1023,2025-04-15 07:00,242
Location_1024,2025-04-15 07:00,117
Location_1025,2025-04-15 07:00,84
Location_1026,2025-04-15 07:00,222
Location_1027,2025-04-15 07:00,239
Location_1028,2025-04-15 07:00,88
Location_1029,2025-04-15 07:00,68
Location_1030,2025-04-15 07:00,226
Location_1031,2025-04-15 07:00,116
Location_1032,2025-04-15 07:00,165
Location_1033,2025-04-15 07:00,236
Location_1034,2025-04-15 07:00,55
Location_1035,2025-04-15 07:00,135
Location_1036,2025-04-15 07:00,182
Location_1037,2025-04-15 07:00,221
Location_1038,2025-04-15 07:00,163
Location_1039,2025-04-15 07:00,58
Location_1040,2025-04-15 07:00,75
Location_1041,2025-04-15 07:00,125
Location_1042,2025-04-15 07:00,285
Location_1043,2025-04-15 07:00,279
Location_1044,2025-04-15 07:00,140
Location_1045,2025-04-15 07:00,255
Location_1046,2025-04-15 07:00,99
Location_1047,2025-04-15 07:00,200
Location_1048,2025-04-15 07:00,292
Location_1049,2025-04-15 07:00,156
Location_1050,2025-04-15 07:00,55
Location_1051,2025-04-15 07:00,146
Location_1052,2025-04-15 07:00,100
Location_1053,2025-04-15 07:00,155
Location_1054,2025-04-15 07:00,236
Location_1055,2025-04-15 07:00,178
Location_1056,2025-04-15 07:00,128
Location_1057,2025-04-15 07:00,101
Location_1058,2025-04-15 07:00,80
Location_1059,2025-04-15 07:00,81
Location_1060,2025-04-15 07:00,126
Location_1061,2025-04-15 07:00,77
Location_1062,2025-04-15 07:00,210
Location_1063,2025-04-15 07:00,206
Location_1064,2025-04-15 07:00,84
Location_1065,2025-04-15 07:00,68
Location_1066,2025-04-15 07:00,167
Location_1067,2025-04-15 07:00,194
Location_1068,2025-04-15 07:00,89
Location_1069,2025-04-15 07:00,125
Location_1070,2025-04-15 07:00,108
Location_1071,2025-04-15 07:00,157
Location_1072,2025-04-15 07:00,61
Location_1073,2025-04-15 07:00,248
Location_1074,2025-04-15 07:00,112
Location_1075,2025-04-15 07:00,84
Location_1076,2025-04-15 07:00,299
Location_1077,2025-04-15 07:00,282
Location_1078,2025-04-15 07:00,142
Location_1079,2025-04-15 07:00,84
Location_1080,2025-04-15 07:00,162
Location_1081,2025-04-15 07:00,193
Location_1082,2025-04-15 07:00,269
Location_1083,2025-04-15 07:00,60
Location_1084,2025-04-15 07:00,160
Location_1085,2025-04-15 07:00,219
Location_1086,2025-04-15 07:00,276
Location_1087,2025-04-15 07:00,51
Location_1088,2025-04-15 07:00,185
Location_1089,2025-04-15 07:00,66
Location_1090,2025-04-15 07:00,117
Location_1091,2025-04-15 07:00,298
Location_1092,2025-04-15 07:00,205
Location_1093,2025-04-15 07:00,157
Location_1094,2025-04-15 07:00,285
Location_1095,2025-04-15 07:00,142
Location_1096,2025-04-15 07:00,299
Location_1097,2025-04-15 07:00,56
Location_1098,2025-04-15 07:00,186
Location_1099,2025-04-15 07:00,212
Location_1100,2025-04-15 07:00,64
Location_1101,2025-04-15 07:00,234
Location_1102,2025-04-15 07:00,99
Location_1103,2025-04-15 07:00,155
Location_1104,2025-04-15 07:00,186
Location_1105,2025-04-15 07:00,105
Location_1106,2025-04-15 07:00,97
Location_1107,2025-04-15 07:00,188
Location_1108,2025-04-15 07:00,109
Location_1109,2025-04-15 07:00,211
Location_1110,2025-04-15 07:00,263
Location_1111,2025-04-15 07:00,287
Location_1112,2025-04-15 07:00,288
Location_1113,2025-04-15 07:00,192
Location_1114,2025-04-15 07:00,276
Location_1115,2025-04-15 07:00,96
Location_1116,2025-04-15 07:00,75
Location_1117,2025-04-15 07:00,298
Location_1118,2025-04-15 07:00,226
Location_1119,2025-04-15 07:00,96
Location_1120,2025-04-15 07:00,185
Location_1121,2025-04-15 07:00,210
Location_1122,2025-04-15 07:00,273
Location_1123,2025-04-15 07:00,66
Location_1124,2025-04-15 07:00,280
Location_1125,2025-04-15 07:00,119
Location_1126,2025-04-15 07:00,255
Location_1127,2025-04-15 07:00,278
Location_1128,2025-04-15 07:00,262
Location_1129,2025-04-15 07:00,50
Location_1130,2025-04-15 07:00,188
Location_1131,2025-04-15 07:00,273
Location_1132,2025-04-15 07:00,89
Location_1133,2025-04-15 07:00,98
Location_1134,2025-04-15 07:00,294
Location_1135,2025-04-15 07:00,218
Location_1136,2025-04-15 07:00,253
Location_1137,2025-04-15 07:00,137
Location_1138,2025-04-15 07:00,220
Location_1139,2025-04-15 07:00,213
Location_1140,2025-04-15 07:00,166
Location_1141,2025-04-15 07:00,81
Location_1142,2025-04-15 07:00,237
Location_1143,2025-04-15 07:00,166
Location_1144,2025-04-15 07:00,65
Location_1145,2025-04-15 07:00,235
Location_1146,2025-04-15 07:00,64
Location_1147,2025-04-15 07:00,219
Location_1148,2025-04-15 07:00,84
Location_1149,2025-04-15 07:00,241
Location_1150,2025-04-15 07:00,181
Location_1151,2025-04-15 07:00,250
Location_1152,2025-04-15 07:00,169
Location_1153,2025-04-15 07:00,82
Location_1154,2025-04-15 07:00,74
Location_1155,2025-04-15 07:00,170
Location_1156,2025-04-15 07:00,183
Location_1157,2025-04-15 07:00,51
Location_1158,2025-04-15 07:00,103
Location_1159,2025-04-15 07:00,178
Location_1160,2025-04-15 07:00,293
Location_1161,2025-04-15 07:00,249
Location_1162,2025-04-15 07:00,217
Location_1163,2025-04-15 07:00,220
Location_1164,2025-04-15 07:00,234
Location_1165,2025-04-15 07:00,243
Location_1166,2025-04-15 07:00,254
Location_1167,2025-04-15 07:00,62
Location_1168,2025-04-15 07:00,214
Location_1169,2025-04-15 07:00,244
Location_1170,2025-04-15 07:00,256
Location_1171,2025-04-15 07:00,174
Location_1172,2025-04-15 07:00,174
Location_1173,2025-04-15 07:00,163
Location_1174,2025-04-15 07:00,206
Location_1175,2025-04-15 07:00,295
Location_1176,2025-04-15 07:00,265
Location_1177,2025-04-15 07:00,77
Location_1178,2025-04-15 07:00,278
Location_1179,2025-04-15 07:00,199
Location_1180,2025-04-15 07:00,92
Location_1181,2025-04-15 07:00,286
Location_1182,2025-04-15 07:00,71
Location_1183,2025-04-15 07:00,182
Location_1184,2025-04-15 07:00,203
Location_1185,2025-04-15 07:00,300
Location_1186,2025-04-15 07:00,300
Location_1187,2025-04-15 07:00,125
Location_1188,2025-04-15 07:00,203
Location_1189,2025-04-15 07:00,171
Location_1190,2025-04-15 07:00,215
Location_1191,2025-04-15 07:00,137
Location_1192,2025-04-15 07:00,163
Location_1193,2025-04-15 07:00,208
Location_1194,2025-04-15 07:00,61
Location_1195,2025-04-15 07:00,187
Location_1196,2025-04-15 07:00,138
Location_1197,2025-04-15 07:00,79
Location_1198,2025-04-15 07:00,169
Location_1199,2025-04-15 07:00,149
Location_1200,2025-04-15 07:00,276
Location_1201,2025-04-15 07:00,205
Location_1202,2025-04-15 07:00,184
Location_1203,2025-04-15 07:00,100
Location_1204,2025-04-15 07:00,52
Location_1205,2025-04-15 07:00,146
Location_1206,2025-04-15 07:00,281
Location_1207,2025-04-15 07:00,186
Location_1208,2025-04-15 07:00,102
Location_1209,2025-04-15 07:00,197
Location_1210,2025-04-15 07:00,264
Location_1211,2025-04-15 07:00,183
Location_1212,2025-04-15 07:00,113
Location_1213,2025-04-15 07:00,138
Location_1214,2025-04-15 07:00,54
Location_1215,2025-04-15 07:00,138
Location_1216,2025-04-15 07:00,279
Location_1217,2025-04-15 07:00,139
Location_1218,2025-04-15 07:00,96
Location_1219,2025-04-15 07:00,166
Location_1220,2025-04-15 07:00,58
Location_1221,2025-04-15 07:00,84
Location_1222,2025-04-15 07:00,153
Location_1223,2025-04-15 07:00,191
Location_1224,2025-04-15 07:00,295
Location_1225,2025-04-15 07:00,173
Location_1226,2025-04-15 07:00,203
Location_1227,2025-04-15 07:00,180
Location_1228,2025-04-15 07:00,230
Location_1229,2025-04-15 07:00,294
Location_1230,2025-04-15 07:00,133
Location_1231,2025-04-15 07:00,77
Location_1232,2025-04-15 07:00,90
Location_1233,2025-04-15 07:00,94
Location_1234,2025-04-15 07:00,106
Location_1235,2025-04-15 07:00,165
Location_1236,2025-04-15 07:00,179
Location_1237,2025-04-15 07:00,212
Location_1238,2025-04-15 07:00,126
Location_1239,2025-04-15 07:00,231
Location_1240,2025-04-15 07:00,85
Location_1241,2025-04-15 07:00,106
Location_1242,2025-04-15 07:00,201
Location_1243,2025-04-15 07:00,171
Location_1244,2025-04-15 07:00,69
Location_1245,2025-04-15 07:00,194
Location_1246,2025-04-15 07:00,74
Location_1247,2025-04-15 07:00,235
Location_1248,2025-04-15 07:00,297
Location_1249,2025-04-15 07:00,229
Location_1250,2025-04-15 07:00,274
Location_1251,2025-04-15 07:00,52
Location_1252,2025-04-15 07:00,134
Location_1253,2025-04-15 07:00,125
Location_1254,2025-04-15 07:00,158
Location_1255,2025-04-15 07:00,138
Location_1256,2025-04-15 07:00,199
Location_1257,2025-04-15 07:00,116
Location_1258,2025-04-15 07:00,300
Location_1259,2025-04-15 07:00,266
Location_1260,2025-04-15 07:00,239
Location_1261,2025-04-15 07:00,121
Location_1262,2025-04-15 07:00,197
Location_1263,2025-04-15 07:00,176
Location_1264,2025-04-15 07:00,270
Location_1265,2025-04-15 07:00,160
Location_1266,2025-04-15 07:00,300
Location_1267,2025-04-15 07:00,184
Location_1268,2025-04-15 07:00,163
Location_1269,2025-04-15 07:00,294
Location_1270,2025-04-15 07:00,109
Location_1271,2025-04-15 07:00,98
Location_1272,2025-04-15 07:00,176
Location_1273,2025-04-15 07:00,102
Location_1274,2025-04-15 07:00,228
Location_1275,2025-04-15 07:00,185
Location_1276,2025-04-15 07:00,65
Location_1277,2025-04-15 07:00,171
Location_1278,2025-04-15 07:00,154
Location_1279,2025-04-15 07:00,124
Location_1280,2025-04-15 07:00,146
Location_1281,2025-04-15 07:00,123
Location_1282,2025-04-15 07:00,132
Location_1283,2025-04-15 07:00,237
Location_1284,2025-04-15 07:00,88
Location_1285,2025-04-15 07:00,229
Location_1286,2025-04-15 07:00,282
Location_1287,2025-04-15 07:00,161
Location_1288,2025-04-15 07:00,100
Location_1289,2025-04-15 07:00,68
Location_1290,2025-04-15 07:00,236
Location_1291,2025-04-15 07:00,194
Location_1292,2025-04-15 07:00,287
Location_1293,2025-04-15 07:00,268
Location_1294,2025-04-15 07:00,108
Location_1295,2025-04-15 07:00,122
Location_1296,2025-04-15 07:00,114
Location_1297,2025-04-15 07:00,204
Location_1298,2025-04-15 07:00,54
Location_1299,2025-04-15 07:00,51
Location_1300,2025-04-15 07:00,166
Location_1301,2025-04-15 07:00,57
Location_1302,2025-04-15 07:00,149
Location_1303,2025-04-15 07:00,92
Location_1304,2025-04-15 07:00,198
Location_1305,2025-04-15 07:00,149
Location_1306,2025-04-15 07:00,103
Location_1307,2025-04-15 07:00,230
Location_1308,2025-04-15 07:00,107
Location_1309,2025-04-15 07:00,255
Location_1310,2025-04-15 07:00,246
Location_1311,2025-04-15 07:00,236
Location_1312,2025-04-15 07:00,116
Location_1313,2025-04-15 07:00,146
Location_1314,2025-04-15 07:00,221
Location_1315,2025-04-15 07:00,186
Location_1316,2025-04-15 07:00,215
Location_1317,2025-04-15 07:00,225
Location_1318,2025-04-15 07:00,87
Location_1319,2025-04-15 07:00,141
Location_1320,2025-04-15 07:00,213
Location_1321,2025-04-15 07:00,224
Location_1322,2025-04-15 07:00,127
Location_1323,2025-04-15 07:00,160
Location_1324,2025-04-15 07:00,57
Location_1325,2025-04-15 07:00,87
